stem,vor_f1,vor_iou,vor_precision,vor_recall,vor_tp,vor_fp,vor_fn,vor_tn,raw_f1,raw_iou,raw_precision,raw_recall,raw_tp,raw_fp,raw_fn,raw_tn,part_f1,part_iou,part_precision,part_recall,part_tp,part_fp,part_fn,part_tn,delta_iou_part_vs_vor,delta_iou_part_vs_raw,partition_coverage,overlap_before,overlap_after,num_masks,avg_mask_area
03182,0.07794753086419753,0.040554319986511336,0.04212677231025855,0.520721649484536,5051.0,114849.0,4649.0,137595.0,0.2291320754716981,0.12938970337538358,0.16200640341515474,0.39123711340206185,3795.0,19630.0,5905.0,232814.0,0.06248587420396984,0.03225053865261367,0.03586855319993284,0.2422680412371134,2350.0,63167.0,7350.0,189277.0,-0.00830378133389767,-0.09713916472276991,1.0,0.2768898010253906,0.0,134.0,1946.6791044776119
02593,0.6026821480406387,0.43131356777238583,0.6262034020991676,0.580863921217547,25953.0,15492.0,18727.0,201972.0,0.5931252139996724,0.42159062050283586,0.8856533143644689,0.4458594449418084,19921.0,2572.0,24759.0,214892.0,0.6266149557629378,0.456255846379216,0.6833465503568596,0.5785810205908684,25851.0,11979.0,18829.0,205485.0,0.02494227860683018,0.03466522587638016,1.0,0.22159194946289062,0.0,161.0,1400.9813664596272
00569,0.388600161987041,0.2411568828666569,0.3380029500040361,0.4570124522498388,46060.0,90211.0,54725.0,71148.0,0.0627750649443398,0.032404633973254195,0.3129784582517358,0.034886143771394554,3516.0,7718.0,97269.0,153641.0,0.3182083495469454,0.1892079494277569,0.5309203051452687,0.227186585305353,22897.0,20230.0,77888.0,141129.0,-0.0519489334389,0.1568033154545027,1.0,0.3053474426269531,0.0,77.0,3725.5454545454545
05151,0.42412091727172824,0.2691329061475075,0.341377293824163,0.5598082058752124,46117.0,88974.0,36263.0,90790.0,0.26178403143495343,0.15060500891098397,0.39855036489102913,0.19490167516387472,16056.0,24230.0,66324.0,155534.0,0.4592256714335542,0.2980486258885317,0.3894937029836869,0.5593712066035446,46081.0,72229.0,36299.0,107535.0,0.028915719741024193,0.14744361697754774,1.0,0.137725830078125,0.0,89.0,1853.9325842696628
00802,0.0392819277974447,0.020034460004399148,0.025822760885486806,0.08204473802732322,1093.0,41234.0,12229.0,207588.0,0.04235223341855918,0.021634246028087643,0.03533604376850876,0.052844918180453386,704.0,19219.0,12618.0,229603.0,0.043282709102277085,0.02212006267007504,0.02959265285860062,0.08054346194265126,1073.0,35186.0,12249.0,213636.0,0.0020856026656758918,0.0004858166419873973,1.0,0.11436080932617188,0.0,123.0,1355.9674796747968
04324,0.11191813987483441,0.05927610568082842,0.060920521512818175,0.6871085351032999,7350.0,113299.0,3347.0,138148.0,0.08022325223332424,0.04178780284043442,0.04841832191117822,0.23380387024399366,2501.0,49153.0,8196.0,202294.0,0.13590416989438284,0.07290621420824844,0.0755908656220772,0.6724315228568758,7193.0,87964.0,3504.0,163483.0,0.013630108527420026,0.03111841136781402,1.0,0.12356948852539062,0.0,149.0,1379.765100671141
06019,0.45590752699106796,0.2952592121005894,0.47574326594860367,0.4376596540895853,26899.0,29642.0,34562.0,171041.0,0.23475211793913645,0.13298535595186312,0.5498471314669384,0.14923284684596735,9172.0,7509.0,52289.0,193174.0,0.40772487275840746,0.25606433573118564,0.4908828515141797,0.3486601259335188,21429.0,22225.0,40032.0,178458.0,-0.039194876369403775,0.12307897977932253,1.0,0.15913009643554688,0.0,107.0,1822.5514018691588
01956,0.31109231486602257,0.18419734696236179,0.19036117396468552,0.8504936112181672,28688.0,122015.0,5043.0,106398.0,0.5410060082857948,0.370807564224548,0.4265412569474134,0.7394384987103851,24942.0,33533.0,8789.0,194880.0,0.6728785357737105,0.5070210631895687,0.5375848561654761,0.8991728676884765,30330.0,26089.0,3401.0,202324.0,0.32282371622720696,0.13621349896502072,1.0,0.13749313354492188,0.0,59.0,4627.35593220339
00901,0.18737576904874584,0.10337264936065221,0.1191092191754035,0.4389655745883918,15837.0,117125.0,20241.0,108941.0,0.19346654645335792,0.10709270070451142,0.15557766237269846,0.25575142746271967,9227.0,50081.0,26851.0,175985.0,0.1794919654522933,0.09859443740213258,0.12933437668117573,0.29319807084649924,10578.0,71210.0,25500.0,154856.0,-0.004778211958519629,-0.008498263302378836,1.0,0.4166374206542969,0.0,103.0,3013.242718446602
11086,0.17386856127886324,0.09521141665499479,0.2005178460227459,0.15347180413405578,6118.0,24393.0,33746.0,197887.0,0.03405651932995184,0.017323244368319494,0.11320487390195523,0.020043146698775837,799.0,6259.0,39065.0,216021.0,0.0,0.0,0.0,0.0,0.0,10.0,39864.0,222270.0,-0.09521141665499479,-0.017323244368319494,1.0,0.6176986694335938,0.0,151.0,3009.9470198675494
06745,0.3184524921361915,0.18938060961521372,0.20268201055685006,0.7426470588235294,21311.0,83834.0,7385.0,149614.0,0.17210944395410413,0.09415741187831965,0.18218623481781376,0.1630889322553666,4680.0,21008.0,24016.0,212440.0,0.30504449892855073,0.17997198081939017,0.21095564871432004,0.5506342347365486,15801.0,59101.0,12895.0,174347.0,-0.009408628795823548,0.08581456894107052,1.0,0.07072067260742188,0.0,96.0,1684.2708333333333
01883,0.09001698218580108,0.0471297290846163,0.055349984582177,0.24089550417861283,3949.0,67397.0,12444.0,178354.0,0.09974025974025974,0.05248769819573537,0.11536612722320141,0.08784237174403708,1440.0,11042.0,14953.0,234709.0,0.12262043078023059,0.06531467199847663,0.08111783370449932,0.25108277923503936,4116.0,46625.0,12277.0,199126.0,0.018184942913860323,0.012826973802741254,1.0,0.1253204345703125,0.0,93.0,2197.989247311828
03650,0.31361122610366315,0.1859661490624587,0.19860716182332736,0.7450134906826034,29545.0,119216.0,10112.0,103271.0,0.28414516179361565,0.16559976722193934,0.3726316650980071,0.2296189827773155,9106.0,15331.0,30551.0,207156.0,0.5521167487462161,0.38132684266367095,0.5000511508951406,0.6162846407948156,24440.0,24435.0,15217.0,198052.0,0.19536069360121225,0.2157270754417316,1.0,0.0701904296875,0.0,63.0,3638.4444444444443
08132,0.27602984106389883,0.1601128880526811,0.20653972596694836,0.4159889792472115,18722.0,71924.0,26284.0,145214.0,0.11809369792231612,0.06275216666841328,0.10616080134739828,0.1330489268097587,5988.0,50417.0,39018.0,166721.0,0.24248410395703437,0.13796979276431331,0.20103235995145277,0.30547038172688085,13748.0,54639.0,31258.0,162499.0,-0.022143095288367776,0.07521762609590003,1.0,0.4386405944824219,0.0,83.0,4541.710843373494
09548,0.30325294294376315,0.17872607568855337,0.19492968626555943,0.6825474887809676,22206.0,91712.0,10328.0,137898.0,0.26086787236942005,0.14999888060536862,0.3557585090001593,0.2059384029015799,6700.0,12133.0,25834.0,217477.0,0.3282166363983389,0.19632725360493758,0.2631364184364277,0.43606688387533044,14187.0,39728.0,18347.0,189882.0,0.017601177916384214,0.04632837299956896,1.0,0.24083328247070312,0.0,97.0,2574.6288659793813
04629,0.7483204505838954,0.5978530614588845,0.6684706583805352,0.8498344061946077,145750.0,72285.0,25754.0,18355.0,0.7845977775751033,0.6455457815518235,0.7918406128447995,0.7774862393880027,133342.0,35053.0,38162.0,55587.0,0.7679004462082851,0.6232454543507592,0.7013452741881842,0.8484116988525049,145506.0,61961.0,25998.0,28679.0,0.02539239289187467,-0.02230032720106434,1.0,0.14787673950195312,0.0,54.0,4930.148148148148
08943,0.46392601200852224,0.30202061595687674,0.3300682115707035,0.7804235677436873,57486.0,116678.0,16174.0,71806.0,0.5862620244116701,0.4146893091470475,0.49011522355924936,0.7293374966060276,53723.0,55890.0,19937.0,132594.0,0.5131754424332866,0.34514861879409103,0.375055629031146,0.8123269074124355,59836.0,99703.0,13824.0,88781.0,0.043128002837214297,-0.06954069035295646,1.0,0.4349784851074219,0.0,83.0,3991.3614457831327
01424,0.4153991365837808,0.2621474884774627,0.4111472999601809,0.41973983197481707,40269.0,57674.0,55669.0,108532.0,0.43602241705764716,0.2787907076246876,0.8060389665157862,0.2988388334132461,28670.0,6899.0,67268.0,159307.0,0.39856107851871775,0.24887685266826218,0.4309394273528093,0.3707081656903417,35565.0,46964.0,60373.0,119242.0,-0.013270635809200543,-0.02991385495642543,1.0,0.16071701049804688,0.0,86.0,2115.313953488372
01447,0.2090065314541079,0.11669865642994241,0.1401642684051382,0.41074626865671643,13072.0,80190.0,18753.0,150129.0,0.07468830863326277,0.03879284012462582,0.07018319471691857,0.0798114689709348,2540.0,33651.0,29285.0,196668.0,0.20900158529617677,0.11669557246969384,0.14047727223556392,0.40804399057344853,12986.0,79456.0,18839.0,150863.0,-3.0839602485760453e-06,0.07790273234506802,1.0,0.0923919677734375,0.0,104.0,1407.625
07715,0.14721692759085944,0.07945718513038653,0.09203620394173094,0.36763290191464326,3437.0,33907.0,5912.0,218888.0,0.06670400099558209,0.034502735757965884,0.07973817316274918,0.05733233500909188,536.0,6186.0,8813.0,246609.0,0.08307325366014565,0.04333668660983746,0.05445412813518728,0.17509894106321533,1637.0,28425.0,7712.0,224370.0,-0.03612049852054908,0.008833950851871573,1.0,0.14912796020507812,0.0,156.0,1410.2884615384614
04583,0.237217435760389,0.13456987865245562,0.15414234913060876,0.5145161290322581,20416.0,112033.0,19264.0,110431.0,0.11021392454297937,0.05832084698598785,0.07971193878699223,0.1785282258064516,7084.0,81786.0,32596.0,140678.0,0.0941422433340251,0.04939625898352114,0.06772762964355625,0.15433467741935483,6124.0,84297.0,33556.0,138167.0,-0.08517361966893448,-0.008924588002466712,1.0,0.34876251220703125,0.0,112.0,2993.9464285714284
07628,0.4614968195966978,0.2999648135116115,0.38620533439039584,0.573253761452467,47740.0,75873.0,35539.0,102992.0,0.34216326563808935,0.20639141270433092,0.5301960982003328,0.25258468521476,21035.0,18639.0,62244.0,160226.0,0.19311981390556332,0.10688025436982124,0.27594360667439993,0.1485368460236074,12370.0,32458.0,70909.0,146407.0,-0.1930845591417903,-0.09951115833450969,1.0,0.1948089599609375,0.0,65.0,3919.6923076923076
02534,0.39763470472415613,0.24815484078223507,0.4080099298834031,0.38777405469171594,30899.0,44832.0,48784.0,137629.0,0.12596983698021097,0.067218681676513,0.47827885808853954,0.07253742956464992,5780.0,6305.0,73903.0,176156.0,0.41338282094505213,0.2605435176185848,0.5197696080295023,0.3431472208626683,27343.0,25263.0,52340.0,157198.0,0.012388676836349727,0.19332483594207178,1.0,0.12497329711914062,0.0,83.0,2361.6867469879517
01905,0.26771363893604977,0.1545435240693249,0.19280030160072548,0.43783696230649977,18922.0,79221.0,24295.0,139706.0,0.05079530319499089,0.026059501743583298,0.0750542888165038,0.03838767151815258,1659.0,20445.0,41558.0,198482.0,0.04729177459275888,0.024218556555163834,0.047058284457478006,0.047527593308188905,2054.0,41594.0,41163.0,177333.0,-0.13032496751416106,-0.0018409451884194641,1.0,0.15540695190429688,0.0,92.0,2748.8804347826085
10589,0.24330285629790277,0.13850017185384708,0.1686540137007363,0.4365079365079365,19745.0,97329.0,25489.0,119581.0,0.2147914631321321,0.12031729554071131,0.19726934675226168,0.23572976079939867,10663.0,43390.0,34571.0,173520.0,0.20165179403635894,0.11213167359226976,0.1591871728921136,0.27501436972189064,12440.0,65707.0,32794.0,151203.0,-0.02636849826157732,-0.008185621948441552,1.0,0.33513641357421875,0.0,64.0,4212.0
05490,0.2394097263147969,0.13598264735023968,0.29983467170524325,0.19925446340984893,10156.0,23716.0,40814.0,187458.0,0.03275737940964722,0.016651418115279048,0.19825708061002179,0.017853639395722973,910.0,3680.0,50060.0,207494.0,0.048756433568588775,0.024987364164771292,0.11361677678827924,0.031037865411026093,1582.0,12342.0,49388.0,198832.0,-0.11099528318546839,0.008335946049492244,1.0,0.09302520751953125,0.0,117.0,1486.7777777777778
03476,0.1847413002299289,0.10177133444028064,0.10631718955682316,0.7041594768867496,15507.0,130349.0,6515.0,109773.0,0.2459084146139858,0.1401913199189482,0.1765019973895503,0.405276541640178,8925.0,41641.0,13097.0,198481.0,0.24305181695827724,0.13833749868336637,0.1491564971401433,0.6560257923894287,14447.0,82411.0,7575.0,157711.0,0.03656616424308573,-0.0018538212355818373,1.0,0.19946670532226562,0.0,79.0,2719.73417721519
01634,0.07926645469307585,0.04126884485708789,0.0588974785058883,0.12117248350080266,4076.0,65129.0,29562.0,163377.0,0.01816900603729027,0.009167787814722276,0.025279559065133288,0.014180391224210715,477.0,18392.0,33161.0,210114.0,0.08555397312925754,0.044688631556304446,0.10117284201128202,0.074112610737856,2493.0,22148.0,31145.0,206358.0,0.0034197866992165538,0.03552084374158217,1.0,0.177703857421875,0.0,44.0,6754.181818181818
03162,0.06641805553100866,0.03434974955211875,0.03581162210066897,0.4569552529182879,1879.0,50590.0,2233.0,207442.0,0.01807102332422778,0.009117896522476675,0.011525060305548111,0.04182879377431906,172.0,14752.0,3940.0,243280.0,0.014786360766154494,0.007448246613830943,0.008290063724333255,0.06833657587548637,281.0,33615.0,3831.0,224417.0,-0.02690150293828781,-0.001669649908645732,1.0,0.19261550903320312,0.0,171.0,1298.9883040935672
02623,0.739718941288042,0.586947598850732,0.6224535989135356,0.9114240310011642,107250.0,65052.0,10423.0,79419.0,0.3217993300366884,0.1917525929981446,0.6457287718938851,0.21429724745693574,25217.0,13835.0,92456.0,130636.0,0.7898831790028823,0.652732996763098,0.7193920650102277,0.875689410484988,103045.0,40194.0,14628.0,104277.0,0.06578539791236604,0.4609804037649534,1.0,0.047351837158203125,0.0,77.0,2078.3766233766232
02376,0.4738484748479562,0.3104858639778569,0.3697730032007652,0.6594580408109704,50254.0,85651.0,25951.0,100288.0,0.19269386563241714,0.10661938338401372,0.22436098615615302,0.16886031100321502,12868.0,44486.0,63337.0,141453.0,0.3209141099365265,0.19112429675911052,0.2851766097857019,0.36689193622465716,27959.0,70082.0,48246.0,115857.0,-0.11936156721874636,0.0845049133750968,1.0,0.21025848388671875,0.0,46.0,4842.04347826087
06694,0.0,0.0,0.0,0.0,0.0,10325.0,17734.0,234085.0,0.0,0.0,0.0,0.0,0.0,1342.0,17734.0,243068.0,0.0,0.0,0.0,0.0,0.0,2303.0,17734.0,242107.0,0.0,0.0,1.0,0.2534980773925781,0.0,96.0,2822.03125
02106,0.36949267789012435,0.22661209359796122,0.2287727942494952,0.9599895311937711,29344.0,98923.0,1223.0,132654.0,0.04042093525681232,0.020627356141973113,0.04323679600432368,0.03794942257990643,1160.0,25669.0,29407.0,205908.0,0.6111935773870503,0.4400855061118805,0.4490974729241877,0.956390879052573,29234.0,35861.0,1333.0,195716.0,0.2134734125139193,0.4194581499699074,1.0,0.28917694091796875,0.0,61.0,4837.754098360656
06686,0.4291954590325765,0.2732328866125155,0.30427784095879623,0.7281138790035587,17391.0,39764.0,6494.0,198495.0,0.6426661914097309,0.4734768907563025,0.6867590344236537,0.6038936571069708,14424.0,6579.0,9461.0,231680.0,0.47254956442148965,0.30937145547542105,0.387581103544426,0.6052334100900146,14456.0,22842.0,9429.0,215417.0,0.03613856886290556,-0.16410543528088145,1.0,0.2785186767578125,0.0,118.0,2281.923728813559
01446,0.09378749364514488,0.0492009643901086,0.07138213898777279,0.13669235328986365,2306.0,29999.0,14564.0,215275.0,0.03659882295242767,0.018640522059512287,0.03789513774279548,0.035388263189093064,597.0,15157.0,16273.0,230117.0,0.09261204481792717,0.048554382744378156,0.07340595295913412,0.12542975696502667,2116.0,26710.0,14754.0,218564.0,-0.0006465816457304416,0.02991386068486587,1.0,0.12316513061523438,0.0,145.0,1356.8413793103448
01011,0.19906613650457813,0.11053495108266322,0.12602771362586604,0.47345132743362833,5457.0,37843.0,6069.0,212775.0,0.4047993143836595,0.25376074498567336,0.34397378322611966,0.49175776505292385,5668.0,10810.0,5858.0,239808.0,0.28513373419033794,0.1662717028582483,0.18733653007846557,0.5965642894325872,6876.0,29828.0,4650.0,220790.0,0.05573675177558508,-0.08748904212742506,1.0,0.0669708251953125,0.0,159.0,1028.0440251572327
08710,0.11489952854439449,0.06095140831176669,0.06334044888261756,0.617737003058104,5252.0,77665.0,3250.0,175977.0,0.05968730909337737,0.03076169597462568,0.0369519540551898,0.15513996706657257,1319.0,34376.0,7183.0,219266.0,0.06655163914222331,0.03442121366649668,0.037401029439640715,0.3016937191249118,2565.0,66016.0,5937.0,187626.0,-0.026530194645270004,0.0036595176918710025,1.0,0.148956298828125,0.0,109.0,1776.9174311926606
03335,0.4593607907742998,0.29816246920339445,0.36886182762318676,0.6087042578211412,52281.0,89455.0,33608.0,86800.0,0.15821806734713348,0.08590488620943265,0.4378332717385566,0.09655485568582706,8293.0,10648.0,77596.0,165607.0,0.42678200185957105,0.2712796334417956,0.3870283175276875,0.475637159589703,40852.0,64701.0,45037.0,111554.0,-0.026882835761598833,0.18537474723236297,1.0,0.10889434814453125,0.0,90.0,1802.6777777777777
05285,0.08044908466819223,0.0419103676936259,0.12042389210019268,0.060399441640717276,2250.0,16434.0,35002.0,208458.0,0.03439484077388392,0.017498346813164454,0.24981844589687727,0.018468807043917106,688.0,2066.0,36564.0,222826.0,0.018697573157456616,0.00943701118221188,0.045629753099281176,0.011757757972726296,438.0,9161.0,36814.0,215731.0,-0.03247335651141402,-0.008061335630952574,1.0,0.18004226684570312,0.0,117.0,1940.931623931624
07931,0.3520851944144059,0.21365497368008102,0.27768352940085844,0.4809492461585395,29954.0,77917.0,32327.0,121946.0,0.08305392746538354,0.04332616793730056,0.204589874535023,0.05210256739615613,3245.0,12616.0,59036.0,187247.0,0.19088087273603951,0.10551039445628999,0.17981291961789045,0.2034007161092468,12668.0,57783.0,49613.0,142080.0,-0.10814457922379103,0.06218422651898942,1.0,0.12499237060546875,0.0,100.0,1716.49
04950,0.24422465361931042,0.1390978943420916,0.1468091556768228,0.7258910726182545,17433.0,101313.0,6583.0,136815.0,0.3646745714909929,0.22299816607357567,0.23944341566469315,0.7645319786808794,18361.0,58321.0,5655.0,179807.0,0.32098829558833714,0.19117692553597393,0.20262087960129405,0.7719437041972018,18539.0,72957.0,5477.0,165171.0,0.052079031193882325,-0.03182124053760174,1.0,0.3026695251464844,0.0,80.0,4096.8125
00536,0.28329282506753883,0.16502105263157896,0.2096892848066557,0.43651500807484545,15677.0,59086.0,20237.0,167144.0,0.13581515156161358,0.07285498091854191,0.15112430477360358,0.12332238124408308,4429.0,24878.0,31485.0,201352.0,0.24689240339863006,0.1408312894640714,0.20947742223429647,0.3005791613298435,10795.0,40738.0,25119.0,185492.0,-0.024189763167507566,0.06797630854552948,1.0,0.11261749267578125,0.0,96.0,1925.7604166666667
04603,0.4254559459524517,0.27020898199625965,0.32454416922201207,0.6174384890369008,53025.0,110358.0,32854.0,65907.0,0.21097986776613922,0.11793040445145753,0.5208858728048054,0.13227913692520873,11360.0,10449.0,74519.0,165816.0,0.0025261303854087003,0.0012646625439441228,0.26014319809069214,0.0012692276342295555,109.0,310.0,85770.0,175955.0,-0.2689443194523155,-0.1166657419075134,1.0,0.40111541748046875,0.0,35.0,11778.228571428572
02624,0.42161719154885446,0.26711973121563837,0.4468030755868904,0.39911920408908363,34982.0,43312.0,52666.0,131184.0,0.08585446491962402,0.044852631812041896,0.6027376878440708,0.04621896677619569,4051.0,2670.0,83597.0,171826.0,0.14128593114930707,0.07601273026177127,0.4989278550183302,0.08229508944870391,7213.0,7244.0,80435.0,167252.0,-0.1911070009538671,0.031160098449729376,1.0,0.30850982666015625,0.0,53.0,5819.094339622641
03647,0.30819230679945214,0.18216745794341227,0.24655315861413205,0.41092498359519125,33190.0,101426.0,47579.0,79949.0,0.4180210733601822,0.2642393437237969,0.466815308023579,0.3784620337010487,30568.0,34914.0,50201.0,146461.0,0.026976809821722566,0.013672829572411163,0.2688071244434029,0.014200992955217968,1147.0,3120.0,79622.0,178255.0,-0.1684946283710011,-0.25056651415138576,1.0,0.41204833984375,0.0,23.0,16395.0
08153,0.5024864508999424,0.3355471816611713,0.41598053527980533,0.6344178590512379,42742.0,60008.0,24630.0,134764.0,0.15215162080322353,0.08233988378925378,0.40634061473033056,0.09359971501513982,6306.0,9213.0,61066.0,185559.0,0.5247412008281573,0.35569433723949195,0.4651098775060788,0.6019117734370362,40552.0,46636.0,26820.0,148136.0,0.02014715557832064,0.2733544534502382,1.0,0.11832427978515625,0.0,105.0,1511.3714285714286
03528,0.12461106092542408,0.06644544943669886,0.07910414476408933,0.29339477726574503,2483.0,28906.0,5980.0,224775.0,0.2789551503203549,0.1620847651775487,0.23928299653335589,0.33439678600968925,2830.0,8997.0,5633.0,244684.0,0.20032128514056224,0.1113094706774971,0.15173085112855145,0.29469455275906886,2494.0,13943.0,5969.0,239738.0,0.04486402124079823,-0.050775294500051596,1.0,0.15674209594726562,0.0,133.0,1818.9398496240601
11826,0.19984743421459547,0.11101694268196777,0.13452002072385463,0.38853111722737355,14540.0,93548.0,22883.0,131173.0,0.021166794999918085,0.010696603911049294,0.027354336043360433,0.01726211153568661,646.0,22970.0,36777.0,201751.0,0.1762324917736816,0.09663100750439087,0.13838414634146343,0.2425780936857013,9078.0,56522.0,28345.0,168199.0,-0.0143859351775769,0.08593440359334158,1.0,0.29810333251953125,0.0,75.0,3380.9733333333334
02361,0.5626579915737827,0.3914572789741611,0.45660867307192937,0.732870241733815,79128.0,94167.0,28842.0,60007.0,0.1657704864064086,0.09037608716786695,0.31942168419939737,0.11192923960359359,12085.0,25749.0,95885.0,128425.0,0.08367651993532839,0.043665133160349576,0.23693530275546343,0.05081041029915717,5486.0,17668.0,102484.0,136506.0,-0.3477921458138115,-0.046710954007517375,1.0,0.6574516296386719,0.0,39.0,10980.23076923077
09139,0.31976422384358266,0.19030913897991839,0.2389018377890678,0.48337462511409574,22242.0,70859.0,23772.0,145271.0,0.1516471778727232,0.08204449716380005,0.21461532341475056,0.11724692484895902,5395.0,19743.0,40619.0,196387.0,0.3241940581542352,0.19345560846810317,0.29713582213853784,0.35667405572217153,16412.0,38822.0,29602.0,177308.0,0.0031464694881847832,0.11141111130430312,1.0,0.2833366394042969,0.0,77.0,3659.116883116883
06201,0.4209417182967995,0.2665776958167524,0.31108279533355987,0.650756418002393,54931.0,121649.0,29480.0,56084.0,0.17528633325496257,0.0960623775935443,0.20242343376671734,0.15456516330809966,13047.0,51407.0,71364.0,126326.0,0.04112674269219179,0.020995101412898263,0.06220164559694869,0.03071874518723863,2593.0,39094.0,81818.0,138639.0,-0.24558259440385413,-0.07506727618064604,1.0,0.3011932373046875,0.0,59.0,6047.050847457627
04160,0.6891739997143371,0.5257555156551277,0.6249760657768767,0.7680707048336194,110977.0,66593.0,33511.0,51063.0,0.7197660595970549,0.5622144804023187,0.6470659707839727,0.8108701068600853,117161.0,63904.0,27327.0,53752.0,0.7175580744514317,0.5595248097838771,0.6321799070719217,0.8295983057416533,119867.0,69742.0,24621.0,47914.0,0.033769294128749405,-0.0026896706184416086,1.0,0.136322021484375,0.0,57.0,5183.6140350877195
06590,0.012691894918575895,0.006386475698520779,0.007205870665218428,0.053176930596285435,544.0,74950.0,9686.0,176964.0,0.03664202318910839,0.018662935451346736,0.023092982992158062,0.08866080156402736,907.0,38369.0,9323.0,213545.0,0.02555354722096702,0.012942132304981176,0.01444628943670967,0.11055718475073313,1131.0,77159.0,9099.0,174755.0,0.006555656606460397,-0.00572080314636556,1.0,0.05112457275390625,0.0,72.0,1618.0
03594,0.119119567244917,0.0633318126822302,0.0902232269002543,0.1752469813391877,3193.0,32197.0,15027.0,211727.0,0.023723597705972863,0.012004190141841963,0.02419400855920114,0.02327113062568606,424.0,17101.0,17796.0,226823.0,0.0,0.0,0.0,0.0,0.0,20189.0,18220.0,223735.0,-0.0633318126822302,-0.012004190141841963,1.0,0.23319244384765625,0.0,37.0,8351.864864864865
00840,0.3496121738734845,0.2118363746623298,0.21849145651494042,0.8742889647326507,23055.0,82464.0,3315.0,153310.0,0.6600487466305102,0.49259161105355725,0.5746002304471236,0.775350777398559,20446.0,15137.0,5924.0,220637.0,0.37528589058000816,0.23098580138137773,0.2396301744063879,0.8649222601441031,22808.0,72372.0,3562.0,163402.0,0.01914942671904793,-0.2616058096721795,1.0,0.032749176025390625,0.0,87.0,1431.5747126436781
09005,0.07260143024817588,0.03766809386888992,0.04530490199039536,0.182648401826484,3000.0,63218.0,13425.0,182501.0,0.24230047926651385,0.1378509104704097,0.3840158520475561,0.176986301369863,2907.0,4663.0,13518.0,241056.0,0.10666140828911516,0.056335094396788424,0.07558626997637136,0.1811263318112633,2975.0,36384.0,13450.0,209335.0,0.018667000527898506,-0.08151581607362128,1.0,0.17929840087890625,0.0,100.0,2255.95
08273,0.4684151685530794,0.3058369075845166,0.6268606187683605,0.37390647289876694,57401.0,34168.0,96116.0,74459.0,0.30362414358244416,0.17898400430176148,0.6583923836021388,0.19730713862308408,30290.0,15716.0,123227.0,92911.0,0.4672850554140566,0.30487407789991355,0.6881581448393842,0.35374583922301767,54306.0,24609.0,99211.0,84018.0,-0.0009628296846030393,0.12589007359815207,1.0,0.27814483642578125,0.0,79.0,3480.6202531645567
00642,0.2757563694267516,0.1599288897097869,0.2049287024436424,0.42140163036865796,6927.0,26875.0,9511.0,218831.0,0.3187117779048792,0.1895640341236196,0.5757431250993483,0.2203431074339944,3622.0,2669.0,12816.0,243037.0,0.5168386529077673,0.34847095625910146,0.7544371788883699,0.3930526828081275,6461.0,2103.0,9977.0,243603.0,0.18854206654931457,0.15890692213548185,1.0,0.34383392333984375,0.0,128.0,2654.3046875
02732,0.586820148051619,0.41524802893457446,0.4847556964296394,0.7433261497546885,81056.0,86154.0,27989.0,66945.0,0.06962646640160998,0.03606890852456932,0.10519290309423608,0.052033564124902565,5674.0,48265.0,103371.0,104834.0,0.0016197829490848226,0.0008105479304009511,0.0023419610020123517,0.0012380210005043788,135.0,57509.0,108910.0,95590.0,-0.4144374810041735,-0.03525836059416837,1.0,0.19167709350585938,0.0,56.0,5203.321428571428
04171,0.29707165109034267,0.17444753402605004,0.3031022207153755,0.2912763704488067,28608.0,65776.0,69608.0,98152.0,0.039265641272819604,0.02002598725219926,0.12695497300606667,0.02322432190274497,2281.0,15686.0,95935.0,148242.0,0.029200630313405827,0.014816642811312373,0.3270152505446623,0.015282642339333713,1501.0,3089.0,96715.0,160839.0,-0.15963089121473767,-0.005209344440886887,1.0,0.38153076171875,0.0,55.0,6511.872727272727
07160,0.11561673601203444,0.06135521272214654,0.06622217663350087,0.4549896635970682,9684.0,136551.0,11600.0,104309.0,0.027061558117697768,0.013716372261406904,0.020124087089905904,0.04129862807742905,879.0,42800.0,20405.0,198060.0,0.07189032664793187,0.03728539285991377,0.04652642352322864,0.1580529975568502,3364.0,68939.0,17920.0,171921.0,-0.02406981986223277,0.02356902059850687,1.0,0.2547340393066406,0.0,75.0,3803.826666666667
01683,0.1785613209175186,0.09803312237086444,0.10485015037654936,0.6012458162885831,12934.0,110423.0,8578.0,130209.0,0.05708819459865735,0.02938280288377,0.045126792513975535,0.07767757530680551,1671.0,35358.0,19841.0,205274.0,0.1668785875172564,0.09103520715043055,0.10370010836192885,0.4270639642989959,9187.0,79405.0,12325.0,161227.0,-0.006997915220433887,0.06165240426666055,1.0,0.0643768310546875,0.0,109.0,1525.4587155963302
09353,0.26651279046126986,0.15374373055350501,0.18118917336759002,0.5037182703826767,22285.0,100708.0,21956.0,117195.0,0.13299239179724895,0.07123291368119931,0.1501977409167212,0.11932370425623291,5279.0,29868.0,38962.0,188035.0,0.20978402532116924,0.11718364057096799,0.15970376669855782,0.30562148233539027,13521.0,71142.0,30720.0,146761.0,-0.03656008998253703,0.04595072688976867,1.0,0.14148330688476562,0.0,104.0,1922.0
