kernel_size,min_apex_val,min_canopy_val,pers_thresh,min_distance,bound_weight,min_area,mAP50,mAP75,PQ,SQ,RQ,avg_trees
7,0.55,0.55,0.05,13.0,0.6,35,0.9980523541499151,0.0,0.5371062510460155,8.701857692061072,0.9980523541499151,20.96
7,0.55,0.55,0.1,13.0,0.6,35,0.9980523541499151,0.0,0.5371062510460155,8.701857692061072,0.9980523541499151,20.96
7,0.55,0.55,0.18,13.0,0.6,35,0.9980523541499151,0.0,0.5371062510460155,8.701857692061072,0.9980523541499151,20.96
7,0.55,0.55,0.26,13.0,0.6,35,0.9980523541499151,0.0,0.5371062510460155,8.701857692061072,0.9980523541499151,20.96
11,0.55,0.55,0.05,13.0,0.6,35,0.9980523541499151,0.0,0.5371062510460155,8.701857692061072,0.9980523541499151,20.96
11,0.55,0.55,0.1,13.0,0.6,35,0.9980523541499151,0.0,0.5371062510460155,8.701857692061072,0.9980523541499151,20.96
11,0.55,0.55,0.18,13.0,0.6,35,0.9980523541499151,0.0,0.5371062510460155,8.701857692061072,0.9980523541499151,20.96
11,0.55,0.55,0.26,13.0,0.6,35,0.9980523541499151,0.0,0.5371062510460155,8.701857692061072,0.9980523541499151,20.96
15,0.55,0.55,0.05,13.0,0.6,35,0.9980523541499151,0.0,0.5371062510460155,8.701857692061072,0.9980523541499151,20.96
15,0.55,0.55,0.1,13.0,0.6,35,0.9980523541499151,0.0,0.5371062510460155,8.701857692061072,0.9980523541499151,20.96
15,0.55,0.55,0.18,13.0,0.6,35,0.9980523541499151,0.0,0.5371062510460155,8.701857692061072,0.9980523541499151,20.96
15,0.55,0.55,0.26,13.0,0.6,35,0.9980523541499151,0.0,0.5371062510460155,8.701857692061072,0.9980523541499151,20.96
7,0.25,0.55,0.05,24.0,1.2,35,0.9920405176219129,0.0,0.5335510669630303,10.773910983399913,0.9920405176219128,24.72
7,0.25,0.55,0.1,24.0,1.2,35,0.9920405176219129,0.0,0.5335510669630303,10.773910983399913,0.9920405176219128,24.64
7,0.25,0.55,0.18,24.0,1.2,35,0.9920405176219129,0.0,0.5335510669630303,10.773910983399913,0.9920405176219128,24.64
7,0.25,0.55,0.26,24.0,1.2,35,0.9920405176219129,0.0,0.5335510669630303,10.773910983399913,0.9920405176219128,24.64
11,0.25,0.55,0.05,24.0,1.2,35,0.9920405176219129,0.0,0.5335510669630303,10.773910983399913,0.9920405176219128,24.72
11,0.25,0.55,0.1,24.0,1.2,35,0.9920405176219129,0.0,0.5335510669630303,10.773910983399913,0.9920405176219128,24.64
11,0.25,0.55,0.18,24.0,1.2,35,0.9920405176219129,0.0,0.5335510669630303,10.773910983399913,0.9920405176219128,24.64
11,0.25,0.55,0.26,24.0,1.2,35,0.9920405176219129,0.0,0.5335510669630303,10.773910983399913,0.9920405176219128,24.64
15,0.25,0.55,0.05,24.0,1.2,35,0.9920405176219129,0.0,0.5335510669630303,10.773910983399913,0.9920405176219128,24.72
15,0.25,0.55,0.1,24.0,1.2,35,0.9920405176219129,0.0,0.5335510669630303,10.773910983399913,0.9920405176219128,24.64
15,0.25,0.55,0.18,24.0,1.2,35,0.9920405176219129,0.0,0.5335510669630303,10.773910983399913,0.9920405176219128,24.64
15,0.25,0.55,0.26,24.0,1.2,35,0.9920405176219129,0.0,0.5335510669630303,10.773910983399913,0.9920405176219128,24.64
7,0.35,0.42,0.05,8.0,0.6,35,0.9914364658873461,0.0,0.5617300561571821,11.353662995899237,0.9914364658873459,33.36
7,0.35,0.42,0.1,8.0,0.6,35,0.9914364658873461,0.0,0.5617300561571821,11.353662995899237,0.9914364658873459,33.36
7,0.35,0.42,0.18,8.0,0.6,35,0.9914364658873461,0.0,0.5617300561571821,11.353662995899237,0.9914364658873459,33.36
7,0.35,0.42,0.26,8.0,0.6,35,0.9914364658873461,0.0,0.5617300561571821,11.353662995899237,0.9914364658873459,33.36
11,0.35,0.42,0.05,8.0,0.6,35,0.9914364658873461,0.0,0.5617300561571821,11.353662995899237,0.9914364658873459,33.36
11,0.35,0.42,0.1,8.0,0.6,35,0.9914364658873461,0.0,0.5617300561571821,11.353662995899237,0.9914364658873459,33.36
11,0.35,0.42,0.18,8.0,0.6,35,0.9914364658873461,0.0,0.5617300561571821,11.353662995899237,0.9914364658873459,33.36
11,0.35,0.42,0.26,8.0,0.6,35,0.9914364658873461,0.0,0.5617300561571821,11.353662995899237,0.9914364658873459,33.36
15,0.35,0.42,0.05,8.0,0.6,35,0.9914364658873461,0.0,0.5617300561571821,11.353662995899237,0.9914364658873459,33.36
15,0.35,0.42,0.1,8.0,0.6,35,0.9914364658873461,0.0,0.5617300561571821,11.353662995899237,0.9914364658873459,33.36
15,0.35,0.42,0.18,8.0,0.6,35,0.9914364658873461,0.0,0.5617300561571821,11.353662995899237,0.9914364658873459,33.36
15,0.35,0.42,0.26,8.0,0.6,35,0.9914364658873461,0.0,0.5617300561571821,11.353662995899237,0.9914364658873459,33.36
7,0.45,0.55,0.05,24.0,1.2,75,0.98977466977467,0.0,0.5216249663789819,8.459815100814756,0.98977466977467,20.28
7,0.45,0.55,0.05,24.0,1.2,35,0.98977466977467,0.0,0.5216249663789819,8.459815100814756,0.98977466977467,20.36
11,0.45,0.55,0.05,24.0,1.2,75,0.98977466977467,0.0,0.5216249663789819,8.459815100814756,0.98977466977467,20.28
11,0.45,0.55,0.05,24.0,1.2,35,0.98977466977467,0.0,0.5216249663789819,8.459815100814756,0.98977466977467,20.36
15,0.45,0.55,0.05,24.0,1.2,75,0.98977466977467,0.0,0.5216249663789819,8.459815100814756,0.98977466977467,20.28
15,0.45,0.55,0.05,24.0,1.2,35,0.98977466977467,0.0,0.5216249663789819,8.459815100814756,0.98977466977467,20.36
7,0.35,0.42,0.05,8.0,2.0,75,0.9729823635484012,0.0,0.5425925462285315,11.277078581030421,0.9729823635484012,32.84
7,0.35,0.42,0.1,8.0,2.0,75,0.9729823635484012,0.0,0.5425925462285315,11.277078581030421,0.9729823635484012,32.84
7,0.35,0.42,0.18,8.0,2.0,75,0.9729823635484012,0.0,0.5425925462285315,11.277078581030421,0.9729823635484012,32.84
7,0.35,0.42,0.26,8.0,2.0,75,0.9729823635484012,0.0,0.5425925462285315,11.277078581030421,0.9729823635484012,32.84
11,0.35,0.42,0.05,8.0,2.0,75,0.9729823635484012,0.0,0.5425925462285315,11.277078581030421,0.9729823635484012,32.84
11,0.35,0.42,0.1,8.0,2.0,75,0.9729823635484012,0.0,0.5425925462285315,11.277078581030421,0.9729823635484012,32.84
11,0.35,0.42,0.18,8.0,2.0,75,0.9729823635484012,0.0,0.5425925462285315,11.277078581030421,0.9729823635484012,32.84
11,0.35,0.42,0.26,8.0,2.0,75,0.9729823635484012,0.0,0.5425925462285315,11.277078581030421,0.9729823635484012,32.84
15,0.35,0.42,0.05,8.0,2.0,75,0.9729823635484012,0.0,0.5425925462285315,11.277078581030421,0.9729823635484012,32.84
15,0.35,0.42,0.1,8.0,2.0,75,0.9729823635484012,0.0,0.5425925462285315,11.277078581030421,0.9729823635484012,32.84
15,0.35,0.42,0.18,8.0,2.0,75,0.9729823635484012,0.0,0.5425925462285315,11.277078581030421,0.9729823635484012,32.84
15,0.35,0.42,0.26,8.0,2.0,75,0.9729823635484012,0.0,0.5425925462285315,11.277078581030421,0.9729823635484012,32.84
7,0.35,0.42,0.05,8.0,2.0,35,0.96748220333126,0.0,0.5392442350209442,11.277078581030421,0.9674822033312597,33.48
7,0.35,0.42,0.1,8.0,2.0,35,0.96748220333126,0.0,0.5392442350209442,11.277078581030421,0.9674822033312597,33.48
7,0.35,0.42,0.18,8.0,2.0,35,0.96748220333126,0.0,0.5392442350209442,11.277078581030421,0.9674822033312597,33.48
7,0.35,0.42,0.26,8.0,2.0,35,0.96748220333126,0.0,0.5392442350209442,11.277078581030421,0.9674822033312597,33.48
11,0.35,0.42,0.05,8.0,2.0,35,0.96748220333126,0.0,0.5392442350209442,11.277078581030421,0.9674822033312597,33.48
11,0.35,0.42,0.1,8.0,2.0,35,0.96748220333126,0.0,0.5392442350209442,11.277078581030421,0.9674822033312597,33.48
11,0.35,0.42,0.18,8.0,2.0,35,0.96748220333126,0.0,0.5392442350209442,11.277078581030421,0.9674822033312597,33.48
11,0.35,0.42,0.26,8.0,2.0,35,0.96748220333126,0.0,0.5392442350209442,11.277078581030421,0.9674822033312597,33.48
15,0.35,0.42,0.05,8.0,2.0,35,0.96748220333126,0.0,0.5392442350209442,11.277078581030421,0.9674822033312597,33.48
15,0.35,0.42,0.1,8.0,2.0,35,0.96748220333126,0.0,0.5392442350209442,11.277078581030421,0.9674822033312597,33.48
15,0.35,0.42,0.18,8.0,2.0,35,0.96748220333126,0.0,0.5392442350209442,11.277078581030421,0.9674822033312597,33.48
15,0.35,0.42,0.26,8.0,2.0,35,0.96748220333126,0.0,0.5392442350209442,11.277078581030421,0.9674822033312597,33.48
7,0.55,0.42,0.05,8.0,2.0,35,0.9607190991696013,0.0,0.5408324199616745,9.214870554175945,0.9607190991696013,25.44
7,0.55,0.42,0.05,8.0,2.0,75,0.9607190991696013,0.0,0.5408324199616745,9.214870554175945,0.9607190991696013,25.36
7,0.55,0.42,0.1,8.0,2.0,35,0.9607190991696013,0.0,0.5408324199616745,9.214870554175945,0.9607190991696013,25.44
7,0.55,0.42,0.1,8.0,2.0,75,0.9607190991696013,0.0,0.5408324199616745,9.214870554175945,0.9607190991696013,25.36
7,0.55,0.42,0.18,8.0,2.0,35,0.9607190991696013,0.0,0.5408324199616745,9.214870554175945,0.9607190991696013,25.44
7,0.55,0.42,0.18,8.0,2.0,75,0.9607190991696013,0.0,0.5408324199616745,9.214870554175945,0.9607190991696013,25.36
7,0.55,0.42,0.26,8.0,2.0,35,0.9607190991696013,0.0,0.5408324199616745,9.214870554175945,0.9607190991696013,25.44
7,0.55,0.42,0.26,8.0,2.0,75,0.9607190991696013,0.0,0.5408324199616745,9.214870554175945,0.9607190991696013,25.36
11,0.55,0.42,0.05,8.0,2.0,35,0.9607190991696013,0.0,0.5408324199616745,9.214870554175945,0.9607190991696013,25.44
11,0.55,0.42,0.05,8.0,2.0,75,0.9607190991696013,0.0,0.5408324199616745,9.214870554175945,0.9607190991696013,25.36
11,0.55,0.42,0.1,8.0,2.0,75,0.9607190991696013,0.0,0.5408324199616745,9.214870554175945,0.9607190991696013,25.36
11,0.55,0.42,0.1,8.0,2.0,35,0.9607190991696013,0.0,0.5408324199616745,9.214870554175945,0.9607190991696013,25.44
11,0.55,0.42,0.18,8.0,2.0,75,0.9607190991696013,0.0,0.5408324199616745,9.214870554175945,0.9607190991696013,25.36
11,0.55,0.42,0.18,8.0,2.0,35,0.9607190991696013,0.0,0.5408324199616745,9.214870554175945,0.9607190991696013,25.44
11,0.55,0.42,0.26,8.0,2.0,35,0.9607190991696013,0.0,0.5408324199616745,9.214870554175945,0.9607190991696013,25.44
11,0.55,0.42,0.26,8.0,2.0,75,0.9607190991696013,0.0,0.5408324199616745,9.214870554175945,0.9607190991696013,25.36
15,0.55,0.42,0.05,8.0,2.0,75,0.9607190991696013,0.0,0.5408324199616745,9.214870554175945,0.9607190991696013,25.36
15,0.55,0.42,0.05,8.0,2.0,35,0.9607190991696013,0.0,0.5408324199616745,9.214870554175945,0.9607190991696013,25.44
15,0.55,0.42,0.1,8.0,2.0,35,0.9607190991696013,0.0,0.5408324199616745,9.214870554175945,0.9607190991696013,25.44
15,0.55,0.42,0.1,8.0,2.0,75,0.9607190991696013,0.0,0.5408324199616745,9.214870554175945,0.9607190991696013,25.36
15,0.55,0.42,0.18,8.0,2.0,35,0.9607190991696013,0.0,0.5408324199616745,9.214870554175945,0.9607190991696013,25.44
15,0.55,0.42,0.18,8.0,2.0,75,0.9607190991696013,0.0,0.5408324199616745,9.214870554175945,0.9607190991696013,25.36
15,0.55,0.42,0.26,8.0,2.0,75,0.9607190991696013,0.0,0.5408324199616745,9.214870554175945,0.9607190991696013,25.36
15,0.55,0.42,0.26,8.0,2.0,35,0.9607190991696013,0.0,0.5408324199616745,9.214870554175945,0.9607190991696013,25.44
7,0.45,0.42,0.05,18.0,2.0,35,0.9580292193899381,0.0,0.5422208252790713,9.145053921296592,0.9580292193899381,22.4
7,0.45,0.42,0.05,18.0,2.0,75,0.9580292193899381,0.0,0.5422208252790713,9.145053921296592,0.9580292193899381,22.28
7,0.45,0.42,0.1,18.0,2.0,35,0.9580292193899381,0.0,0.5422208252790713,9.145053921296592,0.9580292193899381,22.4
7,0.45,0.42,0.1,18.0,2.0,75,0.9580292193899381,0.0,0.5422208252790713,9.145053921296592,0.9580292193899381,22.28
7,0.45,0.42,0.18,18.0,2.0,75,0.9580292193899381,0.0,0.5422208252790713,9.145053921296592,0.9580292193899381,22.28
7,0.45,0.42,0.18,18.0,2.0,35,0.9580292193899381,0.0,0.5422208252790713,9.145053921296592,0.9580292193899381,22.4
7,0.45,0.42,0.26,18.0,2.0,35,0.9580292193899381,0.0,0.5422208252790713,9.145053921296592,0.9580292193899381,22.4
7,0.45,0.42,0.26,18.0,2.0,75,0.9580292193899381,0.0,0.5422208252790713,9.145053921296592,0.9580292193899381,22.28
11,0.45,0.42,0.05,18.0,2.0,35,0.9580292193899381,0.0,0.5422208252790713,9.145053921296592,0.9580292193899381,22.4
11,0.45,0.42,0.05,18.0,2.0,75,0.9580292193899381,0.0,0.5422208252790713,9.145053921296592,0.9580292193899381,22.28
11,0.45,0.42,0.1,18.0,2.0,75,0.9580292193899381,0.0,0.5422208252790713,9.145053921296592,0.9580292193899381,22.28
11,0.45,0.42,0.1,18.0,2.0,35,0.9580292193899381,0.0,0.5422208252790713,9.145053921296592,0.9580292193899381,22.4
11,0.45,0.42,0.18,18.0,2.0,35,0.9580292193899381,0.0,0.5422208252790713,9.145053921296592,0.9580292193899381,22.4
11,0.45,0.42,0.18,18.0,2.0,75,0.9580292193899381,0.0,0.5422208252790713,9.145053921296592,0.9580292193899381,22.28
11,0.45,0.42,0.26,18.0,2.0,35,0.9580292193899381,0.0,0.5422208252790713,9.145053921296592,0.9580292193899381,22.4
11,0.45,0.42,0.26,18.0,2.0,75,0.9580292193899381,0.0,0.5422208252790713,9.145053921296592,0.9580292193899381,22.28
15,0.45,0.42,0.05,18.0,2.0,75,0.9580292193899381,0.0,0.5422208252790713,9.145053921296592,0.9580292193899381,22.28
15,0.45,0.42,0.05,18.0,2.0,35,0.9580292193899381,0.0,0.5422208252790713,9.145053921296592,0.9580292193899381,22.4
15,0.45,0.42,0.1,18.0,2.0,35,0.9580292193899381,0.0,0.5422208252790713,9.145053921296592,0.9580292193899381,22.4
15,0.45,0.42,0.1,18.0,2.0,75,0.9580292193899381,0.0,0.5422208252790713,9.145053921296592,0.9580292193899381,22.28
15,0.45,0.42,0.18,18.0,2.0,35,0.9580292193899381,0.0,0.5422208252790713,9.145053921296592,0.9580292193899381,22.4
15,0.45,0.42,0.18,18.0,2.0,75,0.9580292193899381,0.0,0.5422208252790713,9.145053921296592,0.9580292193899381,22.28
15,0.45,0.42,0.26,18.0,2.0,35,0.9580292193899381,0.0,0.5422208252790713,9.145053921296592,0.9580292193899381,22.4
15,0.45,0.42,0.26,18.0,2.0,75,0.9580292193899381,0.0,0.5422208252790713,9.145053921296592,0.9580292193899381,22.28
7,0.25,0.55,0.05,18.0,1.2,75,0.9557312252964425,0.0,0.5135030733598307,10.761828150485112,0.9557312252964425,26.36
7,0.25,0.55,0.1,18.0,1.2,75,0.9557312252964425,0.0,0.5135030733598307,10.761828150485112,0.9557312252964425,26.36
7,0.25,0.55,0.18,18.0,1.2,75,0.9557312252964425,0.0,0.5135030733598307,10.761828150485112,0.9557312252964425,26.36
7,0.25,0.55,0.26,18.0,1.2,75,0.9557312252964425,0.0,0.5135030733598307,10.761828150485112,0.9557312252964425,26.36
11,0.25,0.55,0.05,18.0,1.2,75,0.9557312252964425,0.0,0.5135030733598307,10.761828150485112,0.9557312252964425,26.36
11,0.25,0.55,0.1,18.0,1.2,75,0.9557312252964425,0.0,0.5135030733598307,10.761828150485112,0.9557312252964425,26.36
11,0.25,0.55,0.18,18.0,1.2,75,0.9557312252964425,0.0,0.5135030733598307,10.761828150485112,0.9557312252964425,26.36
11,0.25,0.55,0.26,18.0,1.2,75,0.9557312252964425,0.0,0.5135030733598307,10.761828150485112,0.9557312252964425,26.36
15,0.25,0.55,0.05,18.0,1.2,75,0.9557312252964425,0.0,0.5135030733598307,10.761828150485112,0.9557312252964425,26.36
15,0.25,0.55,0.1,18.0,1.2,75,0.9557312252964425,0.0,0.5135030733598307,10.761828150485112,0.9557312252964425,26.36
15,0.25,0.55,0.18,18.0,1.2,75,0.9557312252964425,0.0,0.5135030733598307,10.761828150485112,0.9557312252964425,26.36
15,0.25,0.55,0.26,18.0,1.2,75,0.9557312252964425,0.0,0.5135030733598307,10.761828150485112,0.9557312252964425,26.36
7,0.25,0.55,0.05,18.0,1.2,35,0.9392477606552199,0.0,0.5044919793394782,10.761828150485112,0.9392477606552201,27.08
7,0.25,0.55,0.1,18.0,1.2,35,0.9392477606552199,0.0,0.5044919793394782,10.761828150485112,0.9392477606552201,27.04
7,0.25,0.55,0.18,18.0,1.2,35,0.9392477606552199,0.0,0.5044919793394782,10.761828150485112,0.9392477606552201,27.04
7,0.25,0.55,0.26,18.0,1.2,35,0.9392477606552199,0.0,0.5044919793394782,10.761828150485112,0.9392477606552201,27.04
11,0.25,0.55,0.05,18.0,1.2,35,0.9392477606552199,0.0,0.5044919793394782,10.761828150485112,0.9392477606552201,27.08
11,0.25,0.55,0.1,18.0,1.2,35,0.9392477606552199,0.0,0.5044919793394782,10.761828150485112,0.9392477606552201,27.04
11,0.25,0.55,0.18,18.0,1.2,35,0.9392477606552199,0.0,0.5044919793394782,10.761828150485112,0.9392477606552201,27.04
11,0.25,0.55,0.26,18.0,1.2,35,0.9392477606552199,0.0,0.5044919793394782,10.761828150485112,0.9392477606552201,27.04
15,0.25,0.55,0.05,18.0,1.2,35,0.9392477606552199,0.0,0.5044919793394782,10.761828150485112,0.9392477606552201,27.08
15,0.25,0.55,0.1,18.0,1.2,35,0.9392477606552199,0.0,0.5044919793394782,10.761828150485112,0.9392477606552201,27.04
15,0.25,0.55,0.18,18.0,1.2,35,0.9392477606552199,0.0,0.5044919793394782,10.761828150485112,0.9392477606552201,27.04
15,0.25,0.55,0.26,18.0,1.2,35,0.9392477606552199,0.0,0.5044919793394782,10.761828150485112,0.9392477606552201,27.04
7,0.45,0.55,0.05,18.0,1.2,75,0.9372246195775609,0.0,0.49259706608656306,8.438296350419648,0.9372246195775609,21.88
7,0.45,0.55,0.1,18.0,1.2,75,0.9372246195775609,0.0,0.49259706608656306,8.438296350419648,0.9372246195775609,21.88
7,0.45,0.55,0.18,18.0,1.2,75,0.9372246195775609,0.0,0.49259706608656306,8.438296350419648,0.9372246195775609,21.88
7,0.45,0.55,0.26,18.0,1.2,75,0.9372246195775609,0.0,0.49259706608656306,8.438296350419648,0.9372246195775609,21.88
11,0.45,0.55,0.05,18.0,1.2,75,0.9372246195775609,0.0,0.49259706608656306,8.438296350419648,0.9372246195775609,21.88
11,0.45,0.55,0.1,18.0,1.2,75,0.9372246195775609,0.0,0.49259706608656306,8.438296350419648,0.9372246195775609,21.88
11,0.45,0.55,0.18,18.0,1.2,75,0.9372246195775609,0.0,0.49259706608656306,8.438296350419648,0.9372246195775609,21.88
11,0.45,0.55,0.26,18.0,1.2,75,0.9372246195775609,0.0,0.49259706608656306,8.438296350419648,0.9372246195775609,21.88
15,0.45,0.55,0.05,18.0,1.2,75,0.9372246195775609,0.0,0.49259706608656306,8.438296350419648,0.9372246195775609,21.88
15,0.45,0.55,0.1,18.0,1.2,75,0.9372246195775609,0.0,0.49259706608656306,8.438296350419648,0.9372246195775609,21.88
15,0.45,0.55,0.18,18.0,1.2,75,0.9372246195775609,0.0,0.49259706608656306,8.438296350419648,0.9372246195775609,21.88
15,0.45,0.55,0.26,18.0,1.2,75,0.9372246195775609,0.0,0.49259706608656306,8.438296350419648,0.9372246195775609,21.88
7,0.45,0.55,0.05,8.0,0.6,35,0.9363745498199281,0.0,0.5185823061787934,11.162110906380146,0.9363745498199278,28.92
7,0.45,0.55,0.05,8.0,0.6,75,0.9363745498199281,0.0,0.5185823061787934,11.162110906380146,0.9363745498199278,28.64
7,0.45,0.55,0.1,8.0,0.6,35,0.9363745498199281,0.0,0.5185823061787934,11.162110906380146,0.9363745498199278,28.92
7,0.45,0.55,0.1,8.0,0.6,75,0.9363745498199281,0.0,0.5185823061787934,11.162110906380146,0.9363745498199278,28.64
7,0.45,0.55,0.18,8.0,0.6,75,0.9363745498199281,0.0,0.5185823061787934,11.162110906380146,0.9363745498199278,28.64
7,0.45,0.55,0.18,8.0,0.6,35,0.9363745498199281,0.0,0.5185823061787934,11.162110906380146,0.9363745498199278,28.92
7,0.45,0.55,0.26,8.0,0.6,35,0.9363745498199281,0.0,0.5185823061787934,11.162110906380146,0.9363745498199278,28.92
7,0.45,0.55,0.26,8.0,0.6,75,0.9363745498199281,0.0,0.5185823061787934,11.162110906380146,0.9363745498199278,28.64
11,0.45,0.55,0.05,8.0,0.6,75,0.9363745498199281,0.0,0.5185823061787934,11.162110906380146,0.9363745498199278,28.64
11,0.45,0.55,0.05,8.0,0.6,35,0.9363745498199281,0.0,0.5185823061787934,11.162110906380146,0.9363745498199278,28.92
11,0.45,0.55,0.1,8.0,0.6,75,0.9363745498199281,0.0,0.5185823061787934,11.162110906380146,0.9363745498199278,28.64
11,0.45,0.55,0.1,8.0,0.6,35,0.9363745498199281,0.0,0.5185823061787934,11.162110906380146,0.9363745498199278,28.92
11,0.45,0.55,0.18,8.0,0.6,35,0.9363745498199281,0.0,0.5185823061787934,11.162110906380146,0.9363745498199278,28.92
11,0.45,0.55,0.18,8.0,0.6,75,0.9363745498199281,0.0,0.5185823061787934,11.162110906380146,0.9363745498199278,28.64
11,0.45,0.55,0.26,8.0,0.6,35,0.9363745498199281,0.0,0.5185823061787934,11.162110906380146,0.9363745498199278,28.92
11,0.45,0.55,0.26,8.0,0.6,75,0.9363745498199281,0.0,0.5185823061787934,11.162110906380146,0.9363745498199278,28.64
15,0.45,0.55,0.05,8.0,0.6,35,0.9363745498199281,0.0,0.5185823061787934,11.162110906380146,0.9363745498199278,28.92
15,0.45,0.55,0.05,8.0,0.6,75,0.9363745498199281,0.0,0.5185823061787934,11.162110906380146,0.9363745498199278,28.64
15,0.45,0.55,0.1,8.0,0.6,35,0.9363745498199281,0.0,0.5185823061787934,11.162110906380146,0.9363745498199278,28.92
15,0.45,0.55,0.1,8.0,0.6,75,0.9363745498199281,0.0,0.5185823061787934,11.162110906380146,0.9363745498199278,28.64
15,0.45,0.55,0.18,8.0,0.6,35,0.9363745498199281,0.0,0.5185823061787934,11.162110906380146,0.9363745498199278,28.92
15,0.45,0.55,0.18,8.0,0.6,75,0.9363745498199281,0.0,0.5185823061787934,11.162110906380146,0.9363745498199278,28.64
15,0.45,0.55,0.26,8.0,0.6,35,0.9363745498199281,0.0,0.5185823061787934,11.162110906380146,0.9363745498199278,28.92
15,0.45,0.55,0.26,8.0,0.6,75,0.9363745498199281,0.0,0.5185823061787934,11.162110906380146,0.9363745498199278,28.64
7,0.25,0.42,0.05,8.0,0.6,75,0.9349054728377767,0.0,0.5248191807887725,11.27775759069964,0.9349054728377767,35.84
7,0.25,0.42,0.1,8.0,0.6,75,0.9349054728377767,0.0,0.5248191807887725,11.27775759069964,0.9349054728377767,35.84
7,0.25,0.42,0.18,8.0,0.6,75,0.9349054728377767,0.0,0.5248191807887725,11.27775759069964,0.9349054728377767,35.84
7,0.25,0.42,0.26,8.0,0.6,75,0.9349054728377767,0.0,0.5248191807887725,11.27775759069964,0.9349054728377767,35.84
11,0.25,0.42,0.05,8.0,0.6,75,0.9349054728377767,0.0,0.5248191807887725,11.27775759069964,0.9349054728377767,35.84
11,0.25,0.42,0.1,8.0,0.6,75,0.9349054728377767,0.0,0.5248191807887725,11.27775759069964,0.9349054728377767,35.84
11,0.25,0.42,0.18,8.0,0.6,75,0.9349054728377767,0.0,0.5248191807887725,11.27775759069964,0.9349054728377767,35.84
11,0.25,0.42,0.26,8.0,0.6,75,0.9349054728377767,0.0,0.5248191807887725,11.27775759069964,0.9349054728377767,35.84
15,0.25,0.42,0.05,8.0,0.6,75,0.9349054728377767,0.0,0.5248191807887725,11.27775759069964,0.9349054728377767,35.84
15,0.25,0.42,0.1,8.0,0.6,75,0.9349054728377767,0.0,0.5248191807887725,11.27775759069964,0.9349054728377767,35.84
15,0.25,0.42,0.18,8.0,0.6,75,0.9349054728377767,0.0,0.5248191807887725,11.27775759069964,0.9349054728377767,35.84
15,0.25,0.42,0.26,8.0,0.6,75,0.9349054728377767,0.0,0.5248191807887725,11.27775759069964,0.9349054728377767,35.84
7,0.45,0.55,0.05,18.0,1.2,35,0.9266566703703304,0.0,0.4868866363314188,8.438296350419648,0.9266566703703304,22.08
7,0.45,0.55,0.1,18.0,1.2,35,0.9266566703703304,0.0,0.4868866363314188,8.438296350419648,0.9266566703703304,22.08
7,0.45,0.55,0.18,18.0,1.2,35,0.9266566703703304,0.0,0.4868866363314188,8.438296350419648,0.9266566703703304,22.08
7,0.45,0.55,0.26,18.0,1.2,35,0.9266566703703304,0.0,0.4868866363314188,8.438296350419648,0.9266566703703304,22.08
11,0.45,0.55,0.05,18.0,1.2,35,0.9266566703703304,0.0,0.4868866363314188,8.438296350419648,0.9266566703703304,22.08
11,0.45,0.55,0.1,18.0,1.2,35,0.9266566703703304,0.0,0.4868866363314188,8.438296350419648,0.9266566703703304,22.08
11,0.45,0.55,0.18,18.0,1.2,35,0.9266566703703304,0.0,0.4868866363314188,8.438296350419648,0.9266566703703304,22.08
11,0.45,0.55,0.26,18.0,1.2,35,0.9266566703703304,0.0,0.4868866363314188,8.438296350419648,0.9266566703703304,22.08
15,0.45,0.55,0.05,18.0,1.2,35,0.9266566703703304,0.0,0.4868866363314188,8.438296350419648,0.9266566703703304,22.08
15,0.45,0.55,0.1,18.0,1.2,35,0.9266566703703304,0.0,0.4868866363314188,8.438296350419648,0.9266566703703304,22.08
15,0.45,0.55,0.18,18.0,1.2,35,0.9266566703703304,0.0,0.4868866363314188,8.438296350419648,0.9266566703703304,22.08
15,0.45,0.55,0.26,18.0,1.2,35,0.9266566703703304,0.0,0.4868866363314188,8.438296350419648,0.9266566703703304,22.08
7,0.45,0.42,0.05,13.0,2.0,35,0.9236971984796031,0.0,0.5252577994156481,9.194219331488172,0.923697198479603,24.24
7,0.45,0.42,0.05,13.0,2.0,75,0.9236971984796031,0.0,0.5252577994156481,9.194219331488172,0.923697198479603,24.12
7,0.45,0.42,0.1,13.0,2.0,35,0.9236971984796031,0.0,0.5252577994156481,9.194219331488172,0.923697198479603,24.24
7,0.45,0.42,0.1,13.0,2.0,75,0.9236971984796031,0.0,0.5252577994156481,9.194219331488172,0.923697198479603,24.12
7,0.45,0.42,0.18,13.0,2.0,35,0.9236971984796031,0.0,0.5252577994156481,9.194219331488172,0.923697198479603,24.24
7,0.45,0.42,0.18,13.0,2.0,75,0.9236971984796031,0.0,0.5252577994156481,9.194219331488172,0.923697198479603,24.12
7,0.45,0.42,0.26,13.0,2.0,35,0.9236971984796031,0.0,0.5252577994156481,9.194219331488172,0.923697198479603,24.24
7,0.45,0.42,0.26,13.0,2.0,75,0.9236971984796031,0.0,0.5252577994156481,9.194219331488172,0.923697198479603,24.12
11,0.45,0.42,0.05,13.0,2.0,75,0.9236971984796031,0.0,0.5252577994156481,9.194219331488172,0.923697198479603,24.12
11,0.45,0.42,0.05,13.0,2.0,35,0.9236971984796031,0.0,0.5252577994156481,9.194219331488172,0.923697198479603,24.24
